Index,Coefficient
629,2.110976311087143e-06
630,2.091014721372630e-06
631,2.048100213869475e-06
632,2.015968675550539e-06
633,2.012425056818756e-06
634,2.017698761846987e-06
635,1.996853143282351e-06
636,1.963236400115420e-06
637,1.932463874254609e-06
638,1.893217358883703e-06
639,1.869906100182561e-06
640,1.873328073997982e-06
641,1.865248350441107e-06
642,1.840481900217128e-06
643,1.831948111430393e-06
644,1.819586259443895e-06
645,1.780252773642133e-06
646,1.749818011376192e-06
647,1.730904386931797e-06
648,1.709332991595147e-06
649,1.693935246294132e-06
650,1.663092348280770e-06
651,1.636861497900099e-06
652,1.663494458625792e-06
653,1.668316372160916e-06
654,1.633789679544861e-06
655,1.643004338802712e-06
656,1.635522380638577e-06
657,1.574534621795465e-06
658,1.544776864648156e-06
659,1.494519665357075e-06
660,1.381347033202474e-06
661,1.321959075539780e-06
662,1.308490254814387e-06
663,1.253637151421572e-06
664,1.190059151667811e-06
665,1.145596911555913e-06
666,1.107075490835996e-06
667,1.071244469130761e-06
668,1.035150944517227e-06
669,1.008146909953211e-06
670,9.881335927275359e-07
671,9.774162208486814e-07
672,9.890444516713615e-07
673,9.830458793658181e-07
674,9.615298495191382e-07
675,9.777572813618463e-07
676,9.793456001716550e-07
677,9.296151688431564e-07
678,8.927543717618391e-07
679,8.756575766710739e-07
680,8.305382834805641e-07
681,7.705723987783131e-07
682,7.329094273700321e-07
683,7.177582688200346e-07
684,7.014797347437707e-07
685,6.768163984816056e-07
686,6.426984668905789e-07
687,5.866281185262778e-07
688,5.266317657515174e-07
689,4.992498929823341e-07
690,4.995163180865347e-07
691,4.766802419453597e-07
692,4.124947849959426e-07
693,3.696764849792089e-07
694,3.632192431268777e-07
695,3.309624219127727e-07
696,2.911755530021765e-07
697,2.802472636176390e-07
698,2.695645662242896e-07
699,2.656245783327904e-07
700,2.773229255126353e-07
701,2.870536093269038e-07
702,2.826963338975474e-07
703,2.174540867372343e-07
704,1.222211523099759e-07
705,8.116779781630612e-08
