Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
1964.355469,-2.645802,-2.647267,-0.001466
1965.087891,-2.650488,-2.650464,0.000024
1965.820312,-2.655215,-2.655203,0.000013
1966.552734,-2.659942,-2.659941,0.000001
1967.285156,-2.664669,-2.664680,-0.000011
1968.017578,-2.669397,-2.669431,-0.000034
1968.750000,-2.674124,-2.674188,-0.000063
1969.482422,-2.678851,-2.678945,-0.000094
1970.214844,-2.683578,-2.683702,-0.000124
1970.947266,-2.688306,-2.687463,0.000843
1971.679688,-2.692017,-2.690700,0.001318
1972.412109,-2.694706,-2.693936,0.000770
1973.144531,-2.697394,-2.697173,0.000221
1973.876953,-2.700082,-2.700066,0.000017
1974.609375,-2.702768,-2.702764,0.000005
1975.341797,-2.705457,-2.705462,-0.000005
1976.074219,-2.708145,-2.708161,-0.000016
1976.806641,-2.710832,-2.710857,-0.000024
1977.539062,-2.713520,-2.713551,-0.000031
1978.271484,-2.716208,-2.716246,-0.000038
1979.003906,-2.718897,-2.718941,-0.000044
1979.736328,-2.721589,-2.721638,-0.000049
1980.468750,-2.724280,-2.724336,-0.000056
1981.201172,-2.726973,-2.727034,-0.000062
1981.933594,-2.729664,-2.729733,-0.000069
1982.666016,-2.732357,-2.732435,-0.000078
1983.398438,-2.735048,-2.735141,-0.000092
1984.130859,-2.737741,-2.737846,-0.000105
1984.863281,-2.740432,-2.740551,-0.000119
1985.595703,-2.743124,-2.742823,0.000300
1986.328125,-2.745359,-2.744779,0.000581
1987.060547,-2.747057,-2.746734,0.000323
1987.792969,-2.748738,-2.748689,0.000049
1988.525391,-2.750419,-2.750503,-0.000083
1989.257812,-2.752101,-2.752206,-0.000105
1989.990234,-2.753783,-2.753909,-0.000126
1990.722656,-2.755463,-2.755612,-0.000149
1991.455078,-2.757145,-2.757718,-0.000573
1992.187500,-2.758827,-2.760157,-0.001331
1992.919922,-2.760508,-2.762597,-0.002089
1993.652344,-2.763711,-2.765036,-0.001325
1994.384766,-2.769189,-2.769177,0.000011
1995.117188,-2.774815,-2.774818,-0.000003
1995.849609,-2.780442,-2.780459,-0.000016
1996.582031,-2.786069,-2.786099,-0.000030
1997.314453,-2.791697,-2.791759,-0.000062
1998.046875,-2.797324,-2.797437,-0.000113
1998.779297,-2.802951,-2.803114,-0.000163
1999.511719,-2.808577,-2.808792,-0.000215
2000.244141,-2.814205,-2.812719,0.001487
2000.976562,-2.818393,-2.814900,0.003493
2001.708984,-2.819437,-2.817080,0.002356
2002.441406,-2.820139,-2.819261,0.000878
2003.173828,-2.820842,-2.820731,0.000110
2003.906250,-2.821544,-2.821448,0.000096
2004.638672,-2.822247,-2.822164,0.000083
2005.371094,-2.822949,-2.822880,0.000069
2006.103516,-2.823652,-2.823594,0.000058
2006.835938,-2.824354,-2.824305,0.000049
2007.568359,-2.825058,-2.825016,0.000042
2008.300781,-2.825762,-2.825728,0.000034
2009.033203,-2.826472,-2.826441,0.000031
2009.765625,-2.827182,-2.827157,0.000025
2010.498047,-2.827894,-2.827874,0.000020
2011.230469,-2.828605,-2.828590,0.000014
2011.962891,-2.829316,-2.829309,0.000007
2012.695312,-2.830027,-2.830031,-0.000004
2013.427734,-2.830738,-2.830754,-0.000015
2014.160156,-2.831449,-2.831476,-0.000027
2014.892578,-2.832160,-2.831940,0.000220
2015.625000,-2.832785,-2.832054,0.000731
2016.357422,-2.832758,-2.832168,0.000590
2017.089844,-2.832510,-2.832282,0.000228
2017.822266,-2.832263,-2.832250,0.000013
2018.554688,-2.832016,-2.832007,0.000009
2019.287109,-2.831769,-2.831763,0.000006
2020.019531,-2.831522,-2.831520,0.000002
2020.751953,-2.831275,-2.831309,-0.000034
2021.484375,-2.831027,-2.831149,-0.000122
2022.216797,-2.830780,-2.830989,-0.000209
2022.949219,-2.830562,-2.830830,-0.000267
2023.681641,-2.830896,-2.830995,-0.000099
2024.414062,-2.831630,-2.831697,-0.000067
2025.146484,-2.832364,-2.832399,-0.000035
2025.878906,-2.833098,-2.833101,-0.000003
2026.611328,-2.833832,-2.833810,0.000022
2027.343750,-2.834567,-2.834531,0.000036
2028.076172,-2.835301,-2.835252,0.000049
2028.808594,-2.836036,-2.835972,0.000063
2029.541016,-2.836770,-2.837204,-0.000434
2030.273438,-2.837504,-2.839400,-0.001895
2031.005859,-2.839356,-2.841596,-0.002240
2031.738281,-2.842885,-2.843791,-0.000906
2032.470703,-2.846529,-2.846470,0.000059
2033.203125,-2.850171,-2.850126,0.000045
2033.935547,-2.853813,-2.853782,0.000031
2034.667969,-2.857455,-2.857438,0.000018
2035.400391,-2.861097,-2.861064,0.000034
2036.132812,-2.864741,-2.864626,0.000115
2036.865234,-2.868383,-2.868188,0.000195
2037.597656,-2.872025,-2.871750,0.000275
2038.330078,-2.875238,-2.874544,0.000694
2039.062500,-2.876319,-2.875545,0.000774
2039.794922,-2.877060,-2.876546,0.000514
2040.527344,-2.877802,-2.877547,0.000255
2041.259766,-2.878544,-2.878476,0.000067
2041.992188,-2.879286,-2.879224,0.000062
2042.724609,-2.880027,-2.879972,0.000055
2043.457031,-2.880768,-2.880720,0.000048
2044.189453,-2.881510,-2.881291,0.000218
2044.921875,-2.882251,-2.881384,0.000868
2045.654297,-2.882907,-2.881476,0.001431
2046.386719,-2.882424,-2.881568,0.000855
2047.119141,-2.881232,-2.881331,-0.000098
2047.851562,-2.880041,-2.880122,-0.000081
2048.583984,-2.878849,-2.878914,-0.000064
2049.316406,-2.877658,-2.877705,-0.000048
2050.048828,-2.876467,-2.876500,-0.000033
2050.781250,-2.875275,-2.875304,-0.000029
2051.513672,-2.874084,-2.874109,-0.000025
2052.246094,-2.872892,-2.872913,-0.000021
2052.978516,-2.871701,-2.871884,-0.000183
2053.710938,-2.870831,-2.871435,-0.000604
2054.443359,-2.870533,-2.870987,-0.000454
2055.175781,-2.870285,-2.870539,-0.000253
2055.908203,-2.870038,-2.870134,-0.000096
2056.640625,-2.869790,-2.869898,-0.000107
2057.373047,-2.869543,-2.869661,-0.000118
2058.105469,-2.869295,-2.869424,-0.000129
2058.837891,-2.869048,-2.869305,-0.000257
2059.570312,-2.868800,-2.869676,-0.000876
2060.302734,-2.868552,-2.870048,-0.001496
2061.035156,-2.868644,-2.870419,-0.001775
2061.767578,-2.871323,-2.871351,-0.000028
2062.500000,-2.874887,-2.874899,-0.000012
2063.232422,-2.878451,-2.878447,0.000005
2063.964844,-2.882016,-2.881994,0.000021
2064.697266,-2.885580,-2.885547,0.000033
2065.429688,-2.889144,-2.889123,0.000021
2066.162109,-2.892709,-2.892700,0.000009
2066.894531,-2.896273,-2.896276,-0.000003
2067.626953,-2.899837,-2.899771,0.000066
2068.359375,-2.903401,-2.902789,0.000612
2069.091797,-2.906567,-2.905806,0.000761
2069.824219,-2.909198,-2.908824,0.000374
2070.556641,-2.911803,-2.911788,0.000015
2071.289062,-2.914407,-2.914390,0.000017
2072.021484,-2.917011,-2.916992,0.000019
2072.753906,-2.919616,-2.919594,0.000022
2073.486328,-2.922220,-2.922189,0.000031
2074.218750,-2.924824,-2.924729,0.000095
2074.951172,-2.927428,-2.927268,0.000160
2075.683594,-2.930034,-2.929807,0.000226
2076.416016,-2.932458,-2.932182,0.000277
2077.148438,-2.933580,-2.933056,0.000525
2077.880859,-2.934299,-2.933930,0.000369
2078.613281,-2.935015,-2.934804,0.000211
2079.345703,-2.935733,-2.935665,0.000068
2080.078125,-2.936450,-2.936381,0.000069
2080.810547,-2.937168,-2.937097,0.000071
2081.542969,-2.937885,-2.937813,0.000073
2082.275391,-2.938603,-2.938471,0.000132
2083.007812,-2.939320,-2.938341,0.000979
2083.740234,-2.940038,-2.938212,0.001825
2084.472656,-2.939695,-2.938083,0.001612
2085.205078,-2.937705,-2.937848,-0.000143
2085.937500,-2.935596,-2.935714,-0.000118
2086.669922,-2.933488,-2.933580,-0.000093
2087.402344,-2.931380,-2.931446,-0.000066
2088.134766,-2.929272,-2.929313,-0.000041
2088.867188,-2.927163,-2.927192,-0.000028
2089.599609,-2.925055,-2.925070,-0.000015
2090.332031,-2.922947,-2.922949,-0.000002
2091.064453,-2.920838,-2.920842,-0.000004
2091.796875,-2.918791,-2.919414,-0.000623
2092.529297,-2.917347,-2.917985,-0.000638
2093.261719,-2.916208,-2.916556,-0.000348
2093.994141,-2.915071,-2.915129,-0.000058
2094.726562,-2.913933,-2.913992,-0.000059
2095.458984,-2.912796,-2.912855,-0.000059
2096.191406,-2.911657,-2.911718,-0.000060
2096.923828,-2.910519,-2.910581,-0.000061
2097.656250,-2.909380,-2.909581,-0.000201
2098.388672,-2.908243,-2.908583,-0.000340
2099.121094,-2.907104,-2.907584,-0.000480
2099.853516,-2.906377,-2.906586,-0.000209
2100.585938,-2.906959,-2.907228,-0.000269
2101.318359,-2.907723,-2.907911,-0.000189
2102.050781,-2.908484,-2.908595,-0.000111
2102.783203,-2.909246,-2.909278,-0.000031
2103.515625,-2.910008,-2.910034,-0.000026
2104.248047,-2.910770,-2.910794,-0.000023
2104.980469,-2.911532,-2.911553,-0.000021
2105.712891,-2.912294,-2.912312,-0.000018
2106.445312,-2.913056,-2.913071,-0.000015
2107.177734,-2.913819,-2.913830,-0.000012
2107.910156,-2.914578,-2.914589,-0.000011
2108.642578,-2.915338,-2.915348,-0.000010
2109.375000,-2.916097,-2.916103,-0.000007
2110.107422,-2.916856,-2.916858,-0.000003
2110.839844,-2.917614,-2.917613,0.000001
2111.572266,-2.918373,-2.918368,0.000005
2112.304688,-2.919133,-2.919114,0.000019
2113.037109,-2.919892,-2.919859,0.000033
2113.769531,-2.920651,-2.920604,0.000047
2114.501953,-2.921410,-2.921349,0.000061
2115.234375,-2.922285,-2.923320,-0.001035
2115.966797,-2.924314,-2.925430,-0.001116
2116.699219,-2.926916,-2.927540,-0.000623
2117.431641,-2.929518,-2.929650,-0.000131
2118.164062,-2.932120,-2.932184,-0.000065
2118.896484,-2.934722,-2.934776,-0.000054
2119.628906,-2.937324,-2.937367,-0.000043
2120.361328,-2.939926,-2.939958,-0.000032
2121.093750,-2.942528,-2.942380,0.000148
2121.826172,-2.945130,-2.944776,0.000354
2122.558594,-2.947731,-2.947172,0.000559
2123.291016,-2.949968,-2.949569,0.000399
2124.023438,-2.950105,-2.949836,0.000268
2124.755859,-2.949896,-2.949735,0.000161
2125.488281,-2.949687,-2.949634,0.000053
2126.220703,-2.949478,-2.949532,-0.000054
2126.953125,-2.949267,-2.949345,-0.000078
2127.685547,-2.949059,-2.949142,-0.000083
2128.417969,-2.948850,-2.948938,-0.000088
2129.150391,-2.948641,-2.948735,-0.000094
2129.882812,-2.948432,-2.949297,-0.000865
2130.615234,-2.948223,-2.950025,-0.001802
2131.347656,-2.948829,-2.950753,-0.001925
2132.080078,-2.951217,-2.951482,-0.000265
2132.812500,-2.953799,-2.953726,0.000073
2133.544922,-2.956380,-2.956335,0.000045
2134.277344,-2.958961,-2.958944,0.000017
2135.009766,-2.961543,-2.961553,-0.000010
2135.742188,-2.964124,-2.964152,-0.000028
2136.474609,-2.966706,-2.966749,-0.000043
2137.207031,-2.969288,-2.969345,-0.000057
2137.939453,-2.971870,-2.971942,-0.000072
2138.671875,-2.974451,-2.974045,0.000406
2139.404297,-2.976642,-2.976005,0.000636
2140.136719,-2.978323,-2.977966,0.000357
2140.869141,-2.979981,-2.979926,0.000055
2141.601562,-2.981640,-2.981658,-0.000019
2142.333984,-2.983299,-2.983318,-0.000020
2143.066406,-2.984956,-2.984978,-0.000022
2143.798828,-2.986614,-2.986638,-0.000025
2144.531250,-2.988272,-2.988182,0.000090
2145.263672,-2.989931,-2.989687,0.000245
2145.996094,-2.991588,-2.991191,0.000398
2146.728516,-2.993209,-2.992695,0.000514
2147.460938,-2.992479,-2.991263,0.001216
2148.193359,-2.989588,-2.988738,0.000850
2148.925781,-2.986697,-2.986212,0.000485
2149.658203,-2.983806,-2.983687,0.000119
2150.390625,-2.980913,-2.980919,-0.000006
2151.123047,-2.978023,-2.978054,-0.000031
2151.855469,-2.975131,-2.975188,-0.000057
2152.587891,-2.972240,-2.972322,-0.000082
2153.320312,-2.969348,-2.970006,-0.000658
2154.052734,-2.966457,-2.967927,-0.001470
2154.785156,-2.963683,-2.965849,-0.002165
2155.517578,-2.963000,-2.963770,-0.000770
2156.250000,-2.963814,-2.963679,0.000135
2156.982422,-2.964627,-2.964513,0.000114
2157.714844,-2.965439,-2.965347,0.000093
2158.447266,-2.966253,-2.966181,0.000073
2159.179688,-2.967067,-2.967016,0.000051
2159.912109,-2.967881,-2.967851,0.000030
2160.644531,-2.968694,-2.968687,0.000008
2161.376953,-2.969508,-2.969522,-0.000014
2162.109375,-2.970321,-2.969448,0.000873
2162.841797,-2.971013,-2.968888,0.002125
2163.574219,-2.970110,-2.968328,0.001782
2164.306641,-2.968228,-2.967767,0.000460
2165.039062,-2.966345,-2.966359,-0.000014
2165.771484,-2.964463,-2.964465,-0.000002
2166.503906,-2.962581,-2.962571,0.000009
2167.236328,-2.960698,-2.960677,0.000021
2167.968750,-2.958815,-2.958789,0.000026
2168.701172,-2.956933,-2.956904,0.000029
2169.433594,-2.955051,-2.955019,0.000032
2170.166016,-2.953169,-2.953134,0.000035
2170.898438,-2.951331,-2.951694,-0.000363
2171.630859,-2.950049,-2.950545,-0.000495
2172.363281,-2.949095,-2.949395,-0.000301
2173.095703,-2.948141,-2.948246,-0.000105
2173.828125,-2.947185,-2.947211,-0.000026
2174.560547,-2.946232,-2.946256,-0.000024
2175.292969,-2.945278,-2.945301,-0.000023
2176.025391,-2.944323,-2.944346,-0.000022
2176.757812,-2.943369,-2.943429,-0.000059
2177.490234,-2.942414,-2.942540,-0.000126
2178.222656,-2.941459,-2.941652,-0.000192
2178.955078,-2.940545,-2.940763,-0.000218
2179.687500,-2.940185,-2.940344,-0.000159
2180.419922,-2.940179,-2.940295,-0.000116
2181.152344,-2.940173,-2.940246,-0.000074
2181.884766,-2.940168,-2.940198,-0.000030
2182.617188,-2.940162,-2.940172,-0.000010
2183.349609,-2.940156,-2.940165,-0.000009
2184.082031,-2.940150,-2.940158,-0.000008
2184.814453,-2.940144,-2.940151,-0.000007
2185.546875,-2.940138,-2.940147,-0.000009
2186.279297,-2.940133,-2.940145,-0.000012
2187.011719,-2.940127,-2.940142,-0.000015
2187.744141,-2.940130,-2.940140,-0.000011
2188.476562,-2.940139,-2.940144,-0.000005
2189.208984,-2.940149,-2.940153,-0.000004
2189.941406,-2.940159,-2.940163,-0.000003
2190.673828,-2.940169,-2.940172,-0.000003
2191.406250,-2.940178,-2.940180,-0.000001
2192.138672,-2.940188,-2.940185,0.000003
2192.871094,-2.940198,-2.940190,0.000007
2193.603516,-2.940208,-2.940196,0.000012
2194.335938,-2.940218,-2.940421,-0.000203
2195.068359,-2.940227,-2.940882,-0.000654
2195.800781,-2.940677,-2.941342,-0.000665
2196.533203,-2.941579,-2.941803,-0.000225
2197.265625,-2.942481,-2.942472,0.000009
2197.998047,-2.943385,-2.943380,0.000006
2198.730469,-2.944288,-2.944287,0.000001
2199.462891,-2.945191,-2.945195,-0.000003
2200.195312,-2.946094,-2.946101,-0.000006
2200.927734,-2.946998,-2.947005,-0.000007
2201.660156,-2.947902,-2.947909,-0.000007
2202.392578,-2.948805,-2.948813,-0.000008
2203.125000,-2.949709,-2.949718,-0.000010
2203.857422,-2.950613,-2.950624,-0.000011
2204.589844,-2.951519,-2.951530,-0.000011
2205.322266,-2.952425,-2.952436,-0.000010
2206.054688,-2.953332,-2.953342,-0.000010
2206.787109,-2.954238,-2.954249,-0.000011
2207.519531,-2.955144,-2.955156,-0.000012
2208.251953,-2.956051,-2.956063,-0.000011
2208.984375,-2.956957,-2.956981,-0.000024
2209.716797,-2.957864,-2.957916,-0.000052
2210.449219,-2.958770,-2.958851,-0.000081
2211.181641,-2.959676,-2.959786,-0.000110
2211.914062,-2.960786,-2.961018,-0.000232
2212.646484,-2.962486,-2.962718,-0.000232
2213.378906,-2.964261,-2.964418,-0.000157
2214.111328,-2.966038,-2.966118,-0.000080
2214.843750,-2.967815,-2.967846,-0.000031
2215.576172,-2.969591,-2.969621,-0.000030
2216.308594,-2.971368,-2.971396,-0.000028
2217.041016,-2.973145,-2.973171,-0.000026
2217.773438,-2.974921,-2.974945,-0.000024
2218.505859,-2.976697,-2.976718,-0.000021
2219.238281,-2.978474,-2.978491,-0.000018
2219.970703,-2.980248,-2.980265,-0.000017
2220.703125,-2.982004,-2.982031,-0.000027
2221.435547,-2.983756,-2.983785,-0.000029
2222.167969,-2.985509,-2.985539,-0.000030
2222.900391,-2.987261,-2.987293,-0.000032
2223.632812,-2.989013,-2.989047,-0.000034
2224.365234,-2.990765,-2.990803,-0.000038
2225.097656,-2.992517,-2.992559,-0.000041
2225.830078,-2.994270,-2.994314,-0.000044
2226.562500,-2.996022,-2.996242,-0.000220
2227.294922,-2.997773,-2.998548,-0.000775
2228.027344,-2.999586,-3.000854,-0.001269
2228.759766,-3.002398,-3.003161,-0.000763
2229.492188,-3.005910,-3.005830,0.000080
2230.224609,-3.009423,-3.009361,0.000063
2230.957031,-3.012936,-3.012891,0.000045
2231.689453,-3.016449,-3.016422,0.000028
2232.421875,-3.019962,-3.019951,0.000011
2233.154297,-3.023475,-3.023477,-0.000002
2233.886719,-3.026987,-3.027002,-0.000015
2234.619141,-3.030500,-3.030528,-0.000028
2235.351562,-3.034013,-3.033809,0.000204
2236.083984,-3.037526,-3.036410,0.001116
2236.816406,-3.040397,-3.039012,0.001386
2237.548828,-3.042227,-3.041613,0.000614
2238.281250,-3.043976,-3.044000,-0.000024
2239.013672,-3.045726,-3.045743,-0.000017
2239.746094,-3.047475,-3.047485,-0.000010
2240.478516,-3.049225,-3.049228,-0.000003
2241.210938,-3.050974,-3.050972,0.000002
2241.943359,-3.052723,-3.052720,0.000003
2242.675781,-3.054474,-3.054469,0.000004
2243.408203,-3.056223,-3.056218,0.000005
2244.140625,-3.057971,-3.057964,0.000007
2244.873047,-3.059720,-3.059704,0.000016
2245.605469,-3.061459,-3.061443,0.000016
2246.337891,-3.063195,-3.063182,0.000013
2247.070312,-3.064931,-3.064921,0.000010
2247.802734,-3.066669,-3.066655,0.000013
2248.535156,-3.068404,-3.068390,0.000014
2249.267578,-3.070142,-3.070124,0.000017
2250.000000,-3.071878,-3.071861,0.000017
2250.732422,-3.073615,-3.073609,0.000006
2251.464844,-3.075351,-3.075356,-0.000005
2252.197266,-3.077088,-3.077104,-0.000016
2252.929688,-3.078849,-3.079106,-0.000257
2253.662109,-3.081533,-3.082330,-0.000797
2254.394531,-3.085017,-3.085554,-0.000537
2255.126953,-3.088501,-3.088777,-0.000276
2255.859375,-3.091984,-3.092041,-0.000057
2256.591797,-3.095469,-3.095517,-0.000048
2257.324219,-3.098952,-3.098992,-0.000040
2258.056641,-3.102436,-3.102468,-0.000032
2258.789062,-3.105920,-3.105938,-0.000019
2259.521484,-3.109403,-3.109372,0.000031
2260.253906,-3.112887,-3.112807,0.000080
2260.986328,-3.116372,-3.116241,0.000131
2261.718750,-3.119673,-3.119577,0.000095
2262.451172,-3.122368,-3.122238,0.000130
2263.183594,-3.124979,-3.124899,0.000080
2263.916016,-3.127590,-3.127560,0.000030
2264.648438,-3.130201,-3.130216,-0.000015
2265.380859,-3.132811,-3.132830,-0.000019
2266.113281,-3.135422,-3.135444,-0.000022
2266.845703,-3.138033,-3.138058,-0.000025
2267.578125,-3.140643,-3.140683,-0.000040
2268.310547,-3.143254,-3.143413,-0.000158
2269.042969,-3.145864,-3.146142,-0.000278
2269.775391,-3.148502,-3.148872,-0.000369
2270.507812,-3.151635,-3.151661,-0.000026
2271.240234,-3.155125,-3.155140,-0.000015
2271.972656,-3.158616,-3.158619,-0.000003
2272.705078,-3.162107,-3.162098,0.000009
2273.437500,-3.165598,-3.165577,0.000021
2274.169922,-3.169088,-3.169062,0.000026
2274.902344,-3.172579,-3.172547,0.000032
2275.634766,-3.176070,-3.176032,0.000038
2276.367188,-3.179560,-3.179496,0.000064
2277.099609,-3.183051,-3.182560,0.000491
2277.832031,-3.186543,-3.185624,0.000918
2278.564453,-3.189691,-3.188688,0.001003
2279.296875,-3.191614,-3.191707,-0.000094
2280.029297,-3.193358,-3.193439,-0.000080
2280.761719,-3.195103,-3.195170,-0.000068
2281.494141,-3.196847,-3.196902,-0.000055
2282.226562,-3.198592,-3.198633,-0.000042
2282.958984,-3.200337,-3.200374,-0.000037
2283.691406,-3.202081,-3.202114,-0.000033
2284.423828,-3.203825,-3.203854,-0.000029
2285.156250,-3.205570,-3.205594,-0.000024
2285.888672,-3.207315,-3.207024,0.000291
2286.621094,-3.209054,-3.208454,0.000600
2287.353516,-3.210358,-3.209885,0.000473
2288.085938,-3.211247,-3.211315,-0.000068
2288.818359,-3.212137,-3.212202,-0.000065
2289.550781,-3.213026,-3.213082,-0.000056
2290.283203,-3.213916,-3.213963,-0.000046
2291.015625,-3.214805,-3.214843,-0.000038
2291.748047,-3.215695,-3.215730,-0.000035
2292.480469,-3.216584,-3.216617,-0.000033
2293.212891,-3.217474,-3.217503,-0.000029
2293.945312,-3.218363,-3.218390,-0.000027
2294.677734,-3.219253,-3.219274,-0.000022
2295.410156,-3.220141,-3.220159,-0.000017
2296.142578,-3.221026,-3.221043,-0.000017
2296.875000,-3.221909,-3.221927,-0.000018
2297.607422,-3.222792,-3.222806,-0.000015
2298.339844,-3.223675,-3.223685,-0.000010
2299.072266,-3.224558,-3.224564,-0.000006
2299.804688,-3.225441,-3.225443,-0.000002
2300.537109,-3.226324,-3.226307,0.000017
2301.269531,-3.227207,-3.227170,0.000037
2302.001953,-3.228091,-3.228033,0.000059
2302.734375,-3.228974,-3.228895,0.000079
2303.466797,-3.229858,-3.231174,-0.001316
2304.199219,-3.231536,-3.233593,-0.002057
2304.931641,-3.234827,-3.236011,-0.001184
2305.664062,-3.238280,-3.238429,-0.000149
2306.396484,-3.241734,-3.241778,-0.000044
2307.128906,-3.245187,-3.245236,-0.000049
2307.861328,-3.248641,-3.248694,-0.000053
2308.593750,-3.252094,-3.252152,-0.000057
2309.326172,-3.255548,-3.255613,-0.000065
2310.058594,-3.259002,-3.259075,-0.000073
2310.791016,-3.262456,-3.262536,-0.000080
2311.523438,-3.265909,-3.265998,-0.000089
2312.255859,-3.269353,-3.268933,0.000421
2312.988281,-3.272343,-3.271784,0.000559
2313.720703,-3.274927,-3.274636,0.000291
2314.453125,-3.277510,-3.277488,0.000022
2315.185547,-3.280094,-3.280114,-0.000020
2315.917969,-3.282677,-3.282699,-0.000023
2316.650391,-3.285261,-3.285285,-0.000024
2317.382812,-3.287844,-3.287870,-0.000026
2318.115234,-3.290428,-3.290455,-0.000027
2318.847656,-3.293011,-3.293040,-0.000030
2319.580078,-3.295594,-3.295625,-0.000031
2320.312500,-3.298178,-3.298210,-0.000032
2321.044922,-3.300760,-3.300787,-0.000027
2321.777344,-3.303334,-3.303363,-0.000028
2322.509766,-3.305906,-3.305938,-0.000032
2323.242188,-3.308476,-3.308514,-0.000038
2323.974609,-3.311047,-3.311089,-0.000042
2324.707031,-3.313618,-3.313664,-0.000046
2325.439453,-3.316189,-3.316238,-0.000050
2326.171875,-3.318759,-3.318813,-0.000054
2326.904297,-3.321330,-3.321386,-0.000056
2327.636719,-3.323901,-3.323958,-0.000057
2328.369141,-3.326472,-3.326531,-0.000058
2329.101562,-3.329043,-3.329103,-0.000060
2329.833984,-3.331283,-3.330064,0.001219
2330.566406,-3.331631,-3.330547,0.001083
2331.298828,-3.331668,-3.331031,0.000638
2332.031250,-3.331705,-3.331514,0.000191
2332.763672,-3.331743,-3.331666,0.000077
2333.496094,-3.331780,-3.331711,0.000069
2334.228516,-3.331818,-3.331757,0.000061
2334.960938,-3.331855,-3.331802,0.000053
2335.693359,-3.331892,-3.331864,0.000028
2336.425781,-3.331930,-3.331932,-0.000002
2337.158203,-3.331967,-3.332001,-0.000033
2337.890625,-3.332004,-3.332069,-0.000065
2338.623047,-3.332689,-3.333695,-0.001006
2339.355469,-3.335049,-3.335911,-0.000863
2340.087891,-3.337614,-3.338128,-0.000513
2340.820312,-3.340180,-3.340344,-0.000164
2341.552734,-3.342746,-3.342802,-0.000056
2342.285156,-3.345312,-3.345360,-0.000048
2343.017578,-3.347878,-3.347917,-0.000039
2343.750000,-3.350445,-3.350474,-0.000030
2344.482422,-3.353011,-3.353088,-0.000077
2345.214844,-3.355576,-3.355725,-0.000149
2345.947266,-3.358142,-3.358363,-0.000221
2346.679688,-3.360708,-3.361001,-0.000293
2347.412109,-3.364445,-3.365624,-0.001179
2348.144531,-3.370206,-3.371187,-0.000980
2348.876953,-3.376139,-3.376749,-0.000610
2349.609375,-3.382072,-3.382312,-0.000240
2350.341797,-3.388006,-3.388112,-0.000107
2351.074219,-3.393939,-3.394034,-0.000095
2351.806641,-3.399872,-3.399955,-0.000083
2352.539062,-3.405805,-3.405876,-0.000071
2353.271484,-3.411738,-3.411702,0.000036
2354.003906,-3.417670,-3.417477,0.000193
2354.736328,-3.423604,-3.423252,0.000352
2355.468750,-3.429537,-3.429027,0.000510
2356.201172,-3.433433,-3.432015,0.001418
2356.933594,-3.434508,-3.433382,0.001126
2357.666016,-3.435426,-3.434749,0.000677
2358.398438,-3.436343,-3.436116,0.000226
2359.130859,-3.437260,-3.437214,0.000046
2359.863281,-3.438177,-3.438143,0.000034
2360.595703,-3.439095,-3.439073,0.000022
2361.328125,-3.440012,-3.440002,0.000009
2362.060547,-3.440930,-3.440926,0.000004
2362.792969,-3.441847,-3.441847,-0.000000
2363.525391,-3.442764,-3.442767,-0.000003
2364.257812,-3.443681,-3.443687,-0.000007
2364.990234,-3.444600,-3.444608,-0.000009
2365.722656,-3.445520,-3.445530,-0.000010
2366.455078,-3.446441,-3.446451,-0.000011
2367.187500,-3.447361,-3.447373,-0.000012
2367.919922,-3.448281,-3.448295,-0.000014
2368.652344,-3.449201,-3.449217,-0.000016
2369.384766,-3.450121,-3.450139,-0.000018
2370.117188,-3.451041,-3.451061,-0.000020
2370.849609,-3.451962,-3.452020,-0.000058
2371.582031,-3.452882,-3.453009,-0.000127
2372.314453,-3.453802,-3.453998,-0.000196
2373.046875,-3.454722,-3.454986,-0.000265
2373.779297,-3.456345,-3.456767,-0.000422
2374.511719,-3.458880,-3.459224,-0.000344
2375.244141,-3.461458,-3.461680,-0.000222
2375.976562,-3.464036,-3.464137,-0.000100
2376.708984,-3.466614,-3.466656,-0.000042
2377.441406,-3.469192,-3.469233,-0.000041
2378.173828,-3.471770,-3.471810,-0.000040
2378.906250,-3.474349,-3.474386,-0.000038
2379.638672,-3.476927,-3.477015,-0.000088
2380.371094,-3.479504,-3.479693,-0.000188
2381.103516,-3.482082,-3.482371,-0.000289
2381.835938,-3.484660,-3.485049,-0.000389
2382.568359,-3.488179,-3.488800,-0.000621
2383.300781,-3.493120,-3.493651,-0.000531
2384.033203,-3.498158,-3.498503,-0.000345
2384.765625,-3.503195,-3.503354,-0.000159
2385.498047,-3.508233,-3.508292,-0.000059
2386.230469,-3.513270,-3.513323,-0.000053
2386.962891,-3.518309,-3.518355,-0.000046
2387.695312,-3.523346,-3.523386,-0.000040
2388.427734,-3.528385,-3.528378,0.000007
2389.160156,-3.533422,-3.533324,0.000098
2389.892578,-3.538461,-3.538270,0.000191
2390.625000,-3.543498,-3.543216,0.000283
2391.357422,-3.547776,-3.547187,0.000589
2392.089844,-3.550496,-3.549954,0.000543
2392.822266,-3.553057,-3.552720,0.000337
2393.554688,-3.555617,-3.555486,0.000131
2394.287109,-3.558177,-3.558166,0.000011
2395.019531,-3.560738,-3.560732,0.000006
2395.751953,-3.563299,-3.563298,0.000001
2396.484375,-3.565859,-3.565864,-0.000006
